gene_id,Peromyscus_F_1,Peromyscus_F_2,Peromyscus_M_1,Peromyscus_M_2,Chromosome,species
Eno4,0.771089222,0.837918459,0.676186221,1.471514373,Autosome,Peromyscus
Hspa12a,2.543609593,2.518072004,2.341499014,2.949396359,Autosome,Peromyscus
LOC114701063,3.464779495,2.439950429,2.419423978,3.514916899,Autosome,Peromyscus
C1H10orf82,0.978551669,0.45781767,0.361754323,1.920540649,Autosome,Peromyscus
LOC114701045,1.180118255,0.739662187,1.047996766,1.341784062,Autosome,Peromyscus
Pnliprp1,0.800309586,0.740783854,0.404683685,1.244276687,Autosome,Peromyscus
LOC114701058,0.666846334,0.505119551,0.698479086,1.145390042,Autosome,Peromyscus
LOC114701057,0.266170414,0.352830597,0.309773961,1.040084959,Autosome,Peromyscus
Ccdc172,0.40016844,0.413143546,0.241817866,0.680068258,Autosome,Peromyscus
LOC114701079,0,0,4.482738989,0,Autosome,Peromyscus
Gfra1,2.12790258,2.269140696,2.3066881,2.446167803,Autosome,Peromyscus
Atrnl1,0.062325909,0.085740272,0.094887242,0.118940154,Autosome,Peromyscus
Trub1,0.112435703,0.125754776,0.12512982,0.183767707,Autosome,Peromyscus
Fam160b1,0.02732553,0.067916661,0.057243506,0.049281683,Autosome,Peromyscus
LOC114701078,0,3.017619127,0,0,Autosome,Peromyscus
Ablim1,0.326008825,0.406588771,0.803377366,0.695575291,Autosome,Peromyscus
LOC114701051,0,0.828596489,3.491909631,0,Autosome,Peromyscus
Afap1l2,1.717695613,1.869941623,1.740703567,1.916806851,Autosome,Peromyscus
Vwa2,11.36200451,11.30672647,10.86759015,8.231760098,Autosome,Peromyscus
Tdrd1,3.697829886,3.860147947,3.873241416,3.806915069,Autosome,Peromyscus
LOC114697072,2.698013873,1.341164056,4.592246404,1.824703817,Autosome,Peromyscus
Ccdc186,0.149184296,0.173036461,0.091152282,0.123316585,Autosome,Peromyscus
Adrb1,21.72093315,20.06212795,21.72381698,10.7411961,Autosome,Peromyscus
LOC114697076,0,0,0,2.35320035,Autosome,Peromyscus
Nhlrc2,0.045372112,0.060144436,0.118810999,0.047733439,Autosome,Peromyscus
Dclre1a,0.073874328,0.091806045,0.174101976,0.049962222,Autosome,Peromyscus
LOC114697066,0.217435544,0.334083093,0.248454426,0.285196883,Autosome,Peromyscus
Plekhs1,0.32838376,0.414371604,0.251356178,0.410013129,Autosome,Peromyscus
Casp7,0.094082624,0.168364162,0.19709112,0.152710489,Autosome,Peromyscus
LOC114697061,4.737382238,5.227404793,4.998458759,4.621417306,Autosome,Peromyscus
Habp2,4.529420011,4.375520592,4.408282031,3.841429893,Autosome,Peromyscus
LOC114697035,1.262455606,0,1.322341885,2.276842816,Autosome,Peromyscus
LOC119087473,2.088802633,2.768878288,1.701690506,1.255720794,Autosome,Peromyscus
Tcf7l2,0.057854262,0.097337997,0.083905832,0.052170175,Autosome,Peromyscus
LOC119087474,5.668509279,1.12711072,4.156181844,3.57811126,Autosome,Peromyscus
LOC114697075,0,10.72649488,3.767007554,3.243066028,Autosome,Peromyscus
Vti1a,0.11811135,0.17747138,0.153236809,0.227537902,Autosome,Peromyscus
Zdhhc6,0.091125828,0.203841088,0.071586378,0.061629648,Autosome,Peromyscus
Acsl5,0.083346,0.110481922,0.08729963,0.158665605,Autosome,Peromyscus
LOC114697034,3.147469318,2.818325754,2.641785592,2.481106622,Autosome,Peromyscus
Tectb,2.230865231,2.569512949,2.678643856,2.674070908,Autosome,Peromyscus
Gpam,0.234140003,0.260994363,0.356722544,0.435068391,Autosome,Peromyscus
LOC114697033,0.510098272,0.507132654,1.068590939,0,Autosome,Peromyscus
Adra2a,19.45329321,21.52376575,23.44345415,13.01506117,Autosome,Peromyscus
Shoc2,0.204563518,0.188121157,0.176770493,0.087621106,Autosome,Peromyscus
LOC114697077,0,0,0,0,Autosome,Peromyscus
Bbip1,0.268928271,0.427783634,0.676044588,0.339509112,Autosome,Peromyscus
Pdcd4,0.051948491,0.072305061,0.054412738,0.046844637,Autosome,Peromyscus
Rbm20,0.497144128,0.65349041,0.978269228,1.222978853,Autosome,Peromyscus
Smc3,0.020215032,0.050243765,0.042347919,0,Autosome,Peromyscus
LOC114697032,0,0,0,0,Autosome,Peromyscus
Dusp5,0.279213632,0.277590335,0.389944675,0.503562699,Autosome,Peromyscus
LOC119087475,0.97506539,0.727047403,0.765989195,0.87926681,Autosome,Peromyscus
LOC114697045,0.094978351,0.472130822,0.696386439,0.342587534,Autosome,Peromyscus
Smndc1,0.187280085,0.074476509,0.039232794,0.067552049,Autosome,Peromyscus
LOC114697031,0,0,0,0,Autosome,Peromyscus
Mxi1,0.259104305,0.251464636,0.187391969,0.161328195,Autosome,Peromyscus
Add3,0.119443061,0.154373233,0.137619903,0.096937178,Autosome,Peromyscus
LOC114697039,0.563121645,0.559847759,1.179668155,2.538979325,Autosome,Peromyscus
Xpnpep1,0.167967366,0.108544042,0.123154587,0.098452151,Autosome,Peromyscus
LOC114697079,0,0,0,7.350949664,Autosome,Peromyscus
LOC114697038,0.95104989,0,1.99232844,0.857610794,Autosome,Peromyscus
LOC114697029,1.486015453,1.477376031,0,2.680033732,Autosome,Peromyscus
LOC114697028,0,0,0,0,Autosome,Peromyscus
LOC114697036,0.117188513,0.116507201,0.122747508,0.264187334,Autosome,Peromyscus
LOC114697078,0,0,0,3.606774368,Autosome,Peromyscus
LOC114697027,1.064608086,0,0,1.920024166,Autosome,Peromyscus
LOC114696716,0,0,0,0,Autosome,Peromyscus
LOC119086133,0,0,0,0,Autosome,Peromyscus
Sorcs1,0.228716361,0.238556517,0.205942555,0.332887237,Autosome,Peromyscus
LOC114696719,0.402987242,1.201933042,0,0.726788809,Autosome,Peromyscus
LOC114696714,0.778131728,0,0,0.701681559,Autosome,Peromyscus
LOC114696705,0.908164351,0.451442225,0.475622174,1.023673362,Autosome,Peromyscus
LOC114696715,0.151106876,0.169006915,0.098921771,0.195875005,Autosome,Peromyscus
Sorcs3,0.384573379,0.422438042,0.281170032,0.483498804,Autosome,Peromyscus
Cfap58,1.660847017,1.543128907,1.980994017,1.823081817,Autosome,Peromyscus
LOC114696722,0.371335019,0.228537613,0.314864119,0.318906629,Autosome,Peromyscus
LOC114696706,1.397138274,1.415223408,0.717900916,1.259871724,Autosome,Peromyscus
LOC114696723,0.313583982,0.450321246,0.182477367,0.314194299,Autosome,Peromyscus
Cfap43,0.728722453,0.616847904,0.819991953,0.923732339,Autosome,Peromyscus
Sfr1,0.641225846,0.637497876,0.095949037,0.330415118,Autosome,Peromyscus
Col17a1,2.512326002,2.797446173,1.559762744,2.298446723,Autosome,Peromyscus
Slk,0.067426732,0.037241514,0.039236227,0.020267389,Autosome,Peromyscus
Stn1,0.254704158,0.299263965,0.169773159,0.250559881,Autosome,Peromyscus
Sh3pxd2a,0.163153758,0.22428375,0.259504453,0.40504555,Autosome,Peromyscus
Neurl1,2.698251983,2.8986457,3.675787114,3.56129487,Autosome,Peromyscus
Calhm3,1.234366359,0.964220697,0.923514419,1.749144388,Autosome,Peromyscus
Calhm1,1.070525863,0.946046241,1.619666672,2.359740651,Autosome,Peromyscus
Calhm2,0.416045804,0.344689158,0.726302493,0.125056661,Autosome,Peromyscus
Pdcd11,0.056588904,0.103143162,0.059273275,0.034019425,Autosome,Peromyscus
Atp5md,0.253801305,0.126162875,0.132920356,0.057216435,Autosome,Peromyscus
Taf5,0.098810378,0.122794891,0.077623186,0.200480445,Autosome,Peromyscus
Pcgf6,0.118591346,0.094321502,0.074530132,0.149715917,Autosome,Peromyscus
LOC114696741,2.332274935,2.318715514,0,3.154699106,Autosome,Peromyscus
Ina,11.4191239,11.31218971,9.995815928,6.178328191,Autosome,Peromyscus
LOC114696760,15.99897011,7.952977511,8.378951382,7.213548735,Autosome,Peromyscus
Nt5c2,1.025014229,1.003032107,1.050003635,0.874895552,Autosome,Peromyscus
LOC114696742,0.890681479,0,0,2.409520441,Autosome,Peromyscus
Cnnm2,0.29937448,0.270576337,0.576472518,0.509927139,Autosome,Peromyscus
LOC114696761,0,5.868748922,0,0,Autosome,Peromyscus
LOC119088093,2.492622528,1.61617231,3.859537241,3.127271571,Autosome,Peromyscus
As3mt,0.916449255,0.883229721,1.400702885,1.72871399,Autosome,Peromyscus
Borcs7,0.16111904,0.200227904,0,0.145289358,Autosome,Peromyscus
LOC114696710,2.095424796,2.083242379,5.903319959,5.342873257,Autosome,Peromyscus
Wbp1l,0.163374245,0.203030522,0.163993951,0.135046077,Autosome,Peromyscus
Sfxn2,0.188654163,0.229236776,0.175647313,0.132314934,Autosome,Peromyscus
Arl3,0.122882223,0.078536448,0.082742983,0.126639138,Autosome,Peromyscus
LOC119088097,0,0.113100557,0,0.410340093,Autosome,Peromyscus
Trim8,0.143537849,0.228325354,0.511178983,0.025887098,Autosome,Peromyscus
Sufu,0.099899139,0.112861754,0.114150533,0.114652633,Autosome,Peromyscus
Actr1a,0.199696809,0.110297671,0.185928618,0.080034189,Autosome,Peromyscus
Mfsd13a,0.154122484,0.229839666,0.255603027,0.301123771,Autosome,Peromyscus
C1H10orf95,0.461674704,0.917981223,0.483574864,0.416315919,Autosome,Peromyscus
Cuedc2,0.101692396,0.050550588,0.319548936,0.137551927,Autosome,Peromyscus
Fbxl15,3.335516701,2.168235326,3.359366749,3.12349255,Autosome,Peromyscus
Psd,10.44243845,9.826555395,11.49345265,7.956175295,Autosome,Peromyscus
LOC119088109,21.134442,17.21781448,19.98477602,18.26393358,Autosome,Peromyscus
Nfkb2,0.757679676,0.695330459,0.732573442,0.525568374,Autosome,Peromyscus
Gbf1,0.030742203,0.050939122,0.053667501,0.027721832,Autosome,Peromyscus
LOC114684574,1.479849414,0.294249168,0.310009612,1.067565304,Autosome,Peromyscus
LOC114684564,0.197404267,0,0.155076303,0.534028862,Autosome,Peromyscus
LOC114684563,0.777833993,0.122101864,2.015388679,1.919656838,Autosome,Peromyscus
LOC114684565,1.571634933,1.185343109,2.043543163,2.15027146,Autosome,Peromyscus
LOC114684570,3.90578204,3.379713022,2.500091037,2.543699415,Autosome,Peromyscus
LOC114684566,2.653390363,2.637964036,2.372536891,2.859567218,Autosome,Peromyscus
LOC114684558,2.081049971,1.709133539,3.032719824,2.610908126,Autosome,Peromyscus
LOC114684575,1.88066767,1.2944311,2.323447814,2.739522931,Autosome,Peromyscus
LOC114684569,1.637823772,2.171069018,1.810822596,2.010238972,Autosome,Peromyscus
LOC114684568,1.14183985,0.973029773,1.936388332,1.76512449,Autosome,Peromyscus
LOC114684559,1.906336083,2.084778292,2.595795406,5.157125042,Autosome,Peromyscus
LOC114684572,2.467246943,2.358560404,2.087306403,2.909411341,Autosome,Peromyscus
Slc16a12,1.28119279,1.134008522,1.33630558,1.243063342,Autosome,Peromyscus
LOC114684576,5.427186873,5.395634199,9.339039561,4.544405023,Autosome,Peromyscus
LOC114684561,0.907144767,0.672581608,1.046804506,1.414202818,Autosome,Peromyscus
LOC114684562,0,0,0,0.318157343,Autosome,Peromyscus
Pank1,0.232797562,0.212157109,0.284480731,0.344044704,Autosome,Peromyscus
Kif20b,0.058859382,0.03511031,0.006165146,0.026538272,Autosome,Peromyscus
LOC114689415,1.655718035,1.158361032,0.321159119,0.774172231,Autosome,Peromyscus
LOC119087480,0,0.365097217,0,0.066230454,Autosome,Peromyscus
LOC114702428,0.524154869,0.521107528,0,0.708986266,Autosome,Peromyscus
LOC114702481,0,0,0,0,Autosome,Peromyscus
Htr7,0.173338376,0.208610749,0.186338834,0.296162837,Autosome,Peromyscus
Rpp30,0.084008411,0.083520002,0.070394771,0.045452833,Autosome,Peromyscus
Ankrd1,0.103051397,0.153678412,0.107939778,0.046463383,Autosome,Peromyscus
LOC119088126,0.40684209,0.581435377,0.47940884,0.917176299,Autosome,Peromyscus
LOC114702434,0.822944814,0.490896218,0.861982307,1.199715129,Autosome,Peromyscus
Pcgf5,0.16969709,0.172300087,0.21178354,0.283258355,Autosome,Peromyscus
LOC114702480,0,0,0,7.213548735,Autosome,Peromyscus
LOC114702475,0,8.595642361,0,15.59292353,Autosome,Peromyscus
Hectd2,0.495943025,0.435361227,0.331575797,0.456732699,Autosome,Peromyscus
LOC114702426,0,0,0.634948865,1.639907326,Autosome,Peromyscus
LOC114702474,0,0,0,0,Autosome,Peromyscus
Ppp1r3c,0.57867629,0.164374849,0.519537067,0.670914374,Autosome,Peromyscus
Tnks2,0.086680473,0.04924373,0.077821952,0.039082129,Autosome,Peromyscus
Fgfbp3,21.23453747,18.99997537,19.20884998,9.74821471,Autosome,Peromyscus
Btaf1,0.069684951,0.032330581,0.048660367,0.05446005,Autosome,Peromyscus
Cpeb3,0.261672689,0.28033553,0.354420886,0.502440108,Autosome,Peromyscus
LOC114702477,0,0,0,0,Autosome,Peromyscus
Marchf5,0.052368453,0.08677332,0.073136827,0.094446676,Autosome,Peromyscus
LOC119088153,1.5147405,1.563854617,1.708639963,2.259021082,Autosome,Peromyscus
LOC114702425,1.226282093,0,0,2.211603767,Autosome,Peromyscus
Ide,0.06597861,0.113698038,0.082930072,0.095194111,Autosome,Peromyscus
LOC114702479,0,0,0,0,Autosome,Peromyscus
Kif11,0.035535554,0.070657915,0.065137155,0.080110611,Autosome,Peromyscus
Hhex,14.28376391,12.66550766,14.47610101,6.68388712,Autosome,Peromyscus
LOC114702472,0.460879227,0.733119616,0.868934975,1.41303523,Autosome,Peromyscus
Exoc6,0.626173188,0.701050373,0.56133579,0.729978937,Autosome,Peromyscus
LOC114702476,0,19.12288975,30.22071229,8.672468704,Autosome,Peromyscus
LOC114702451,27.24532118,25.03710074,21.54470792,13.01467172,Autosome,Peromyscus
LOC114702453,25.3613304,24.60778127,25.67038567,12.86416191,Autosome,Peromyscus
Myof,0.100809867,0.11454146,0.096541183,0.070127071,Autosome,Peromyscus
Cep55,0.113280162,0.112621571,0.118653758,0.061290343,Autosome,Peromyscus
Ffar4,3.302495993,3.01886937,5.89681342,4.317145848,Autosome,Peromyscus
Rbp4,0.663048726,0.811315546,4.00673846,3.357468071,Autosome,Peromyscus
Pde6c,3.622088976,3.504574629,4.268146089,3.732828182,Autosome,Peromyscus
LOC114702459,0.197537435,0.241709524,0.270571854,0.095915995,Autosome,Peromyscus
Lgi1,1.313806448,1.692081555,1.595058177,1.588611357,Autosome,Peromyscus
Slc35g1,2.498379746,2.732240085,2.041177123,2.117742942,Autosome,Peromyscus
Plce1,0.54270239,0.417855862,0.61324224,0.670241617,Autosome,Peromyscus
LOC114702462,0,0,0,3.719757661,Autosome,Peromyscus
Noc3l,0.022872773,0.090959178,0.059894434,0.082502241,Autosome,Peromyscus
Tbc1d12,0.060826822,0.065512618,0.05309352,0.041138015,Autosome,Peromyscus
Hells,0.126786161,0.183344072,0.0724366,0.166297641,Autosome,Peromyscus
LOC114702468,2.530424119,3.699577493,2.962276799,2.356383177,Autosome,Peromyscus
LOC114702470,1.156465245,1.061914271,0.874844914,1.013876525,Autosome,Peromyscus
LOC114702473,0.954838934,0.949287674,0.857256859,1.476047263,Autosome,Peromyscus
LOC114689289,0.561426936,0.574579458,0.588058977,0.99764509,Autosome,Peromyscus
LOC114689330,1.431345988,0.592926835,0.874558889,1.613398233,Autosome,Peromyscus
LOC114687277,0.163037124,0.13507438,0.170771009,0.245031655,Autosome,Peromyscus
LOC114687278,3.205786146,0,0,5.781645803,Autosome,Peromyscus
LOC114687279,0.1375896,0.136789679,0.048038783,0.248143294,Autosome,Peromyscus
LOC114687280,0.33105329,0.171146875,0.110962319,0.382115642,Autosome,Peromyscus
LOC114689360,0.098827491,0.098252926,0.051757753,0.267353555,Autosome,Peromyscus
LOC114706892,0.123982604,0.161781101,0.105514407,0.307454168,Autosome,Peromyscus
LOC114706876,0.174698134,0.188785295,0.16707342,0.315068656,Autosome,Peromyscus
LOC114706871,0,0,0,0,Autosome,Peromyscus
LOC114706891,0.128333069,0.2004938,0.30724736,0.529026535,Autosome,Peromyscus
LOC114706863,1.238211857,1.215625455,0.567414794,0.600150767,Autosome,Peromyscus
Pdlim1,0.245600463,0.325563448,0.190556186,0.303496774,Autosome,Peromyscus
Sorbs1,0.578466223,0.560946742,0.553705367,0.929309008,Autosome,Peromyscus
LOC114706898,2.378826153,2.221662995,1.434597285,2.600133787,Autosome,Peromyscus
Aldh18a1,0.103054154,0.113838906,0.083955407,0.051627362,Autosome,Peromyscus
Tctn3,0.281978225,0.256977284,0.14767712,0.233084798,Autosome,Peromyscus
Entpd1,0.69007335,0.515918165,0.792197466,0.73677333,Autosome,Peromyscus
Cc2d2b,1.37906478,1.251130489,1.364467502,1.638762136,Autosome,Peromyscus
Ccnj,0.298735065,0.159922148,0.216627206,0.165775282,Autosome,Peromyscus
Znf518a,0,0,0.037591103,0.032362671,Autosome,Peromyscus
Blnk,1.253248239,1.110786951,0.798764199,1.519263279,Autosome,Peromyscus
Dntt,1.336022218,1.471849946,2.609688587,2.474642615,Autosome,Peromyscus
Opalin,2.747015,2.668975166,4.446772448,3.096406587,Autosome,Peromyscus
Tll2,3.127620767,3.441303055,3.960063777,3.893504873,Autosome,Peromyscus
Tm9sf3,0.060710694,0.11317075,0.039744117,0.03421623,Autosome,Peromyscus
Pik3ap1,5.875544587,6.322656607,4.145415929,3.345581805,Autosome,Peromyscus
LOC114706853,0,0,1.189055435,1.023673362,Autosome,Peromyscus
Lcor,0.042962154,0.039426812,0.048461669,0.065562018,Autosome,Peromyscus
LOC114706861,0,0,0,0,Autosome,Peromyscus
LOC114706862,2.674827816,2.659276855,0,0,Autosome,Peromyscus
LOC119088192,0,0.199290069,0.209964355,0,Autosome,Peromyscus
Slit1,6.252763685,6.098551609,7.398364592,5.725452842,Autosome,Peromyscus
Arhgap19,0.19712716,0.233310831,0.226142737,0.321660479,Autosome,Peromyscus
LOC114706884,2.746347276,2.123629289,4.474748367,2.751692387,Autosome,Peromyscus
LOC114706894,1.533401829,1.981832984,2.087983048,0.691373804,Autosome,Peromyscus
Rrp12,0.042820796,0.138358494,0.089704117,0.048267154,Autosome,Peromyscus
Pgam1,0.454443802,0.621227404,0.595001193,0.461019872,Autosome,Peromyscus
Exosc1,0.071079962,0,0.111677603,0.128192944,Autosome,Peromyscus
Zdhhc16,0.036186053,0.107927022,0.037902587,0.13052333,Autosome,Peromyscus
Mms19,0.053252924,0.105886643,0.078090668,0.153666917,Autosome,Peromyscus
Ubtd1,0.195714846,0.250170423,0.241605779,0.208001573,Autosome,Peromyscus
Ankrd2,0.240002496,0.238607165,0.603329608,0.259707172,Autosome,Peromyscus
Hoga1,0.404760966,0.557179975,0.391348935,0.673834824,Autosome,Peromyscus
C1H10orf62,1.110174969,0.551860307,0.581418805,1.501653141,Autosome,Peromyscus
Morn4,0.28079111,0.232632202,0.098036938,0.295404483,Autosome,Peromyscus
Pi4k2a,0.225121059,0.430408166,0.326492279,0.140540735,Autosome,Peromyscus
Avpi1,0.276646704,0.481317078,0.651982077,0.249466618,Autosome,Peromyscus
Marveld1,0.418146019,0.831429989,0.218990669,0.377063857,Autosome,Peromyscus
Zfyve27,0.196477864,0.173631625,0.160065155,0.196860262,Autosome,Peromyscus
Sfrp5,14.01074703,13.84383533,14.76539856,9.76632497,Autosome,Peromyscus
LOC119087483,10.54119336,5.716313885,9.033732849,7.258774746,Autosome,Peromyscus
Golga7b,5.490035335,5.325397095,4.736703186,4.062842106,Autosome,Peromyscus
Crtac1,3.480633918,3.176952566,3.477764571,3.457354541,Autosome,Peromyscus
LOC119088211,2.108662652,2.010835792,1.532560338,2.095519587,Autosome,Peromyscus
R3hcc1l,0.081643944,0.060876961,0.069482428,0.10123102,Autosome,Peromyscus
Loxl4,0.438676149,0.348900612,0.344614006,0.217567314,Autosome,Peromyscus
LOC114706424,1.010958545,1.005081016,0.352971574,1.823267043,Autosome,Peromyscus
Pyroxd2,1.331783207,1.635579395,1.493425766,2.076915762,Autosome,Peromyscus
Hps1,0.178619554,0.177581092,0.119058935,0.204998786,Autosome,Peromyscus
Hpse2,0.895423376,0.937469011,1.047420101,1.200031096,Autosome,Peromyscus
Cnnm1,4.220755823,4.438597892,4.037928452,3.970957517,Autosome,Peromyscus
Got1,0.170386272,0.319969612,0.317277819,0.256076832,Autosome,Peromyscus
Slc25a28,0.395977471,0.118102599,0.248856717,0.249951332,Autosome,Peromyscus
Entpd7,0.130399894,0.179503992,0.178611922,0.117588317,Autosome,Peromyscus
LOC114706436,0.027561338,0.082203303,0.028868747,0.074560444,Autosome,Peromyscus
Cutc,0.220263742,0.067379437,0.106482576,0.137508362,Autosome,Peromyscus
Abcc2,0.341235865,0.4223341,0.444954973,0.678217958,Autosome,Peromyscus
LOC114706459,0,8.028005601,8.457998093,14.56320216,Autosome,Peromyscus
LOC114706420,0.142134968,0.117084286,0.19566735,0.249016855,Autosome,Peromyscus
Cpn1,3.169773333,3.059046046,2.722789184,2.894227137,Autosome,Peromyscus
LOC114706456,2.511286846,1.990365607,2.060183696,2.391245526,Autosome,Peromyscus
Erlin1,0.046188646,0.057400143,0.084664417,0.062476031,Autosome,Peromyscus
LOC114706452,0,0,0,0.830839305,Autosome,Peromyscus
Chuk,0.033795303,0.011199608,0.047197905,0.081266586,Autosome,Peromyscus
Cwf19l1,0.041173632,0.054579007,0.043126758,0.049504519,Autosome,Peromyscus
LOC114706460,0,0,0,0,Autosome,Peromyscus
LOC114706423,0.126562901,0.125827088,0,0,Autosome,Peromyscus
Bloc1s2,0.052039452,0.41389523,0.381556091,0.187706643,Autosome,Peromyscus
Pkd2l1,2.590560988,2.388190853,3.145132597,3.11118402,Autosome,Peromyscus
LOC114706427,1.417779352,1.292075255,1.47128331,2.130808083,Autosome,Peromyscus
LOC114706458,7.999485057,0,25.13685415,14.42709747,Autosome,Peromyscus
LOC114706428,0.162443047,0.161498632,0,0.146483283,Autosome,Peromyscus
LOC114706443,0.74200579,0.655726137,0.215889953,0.371724964,Autosome,Peromyscus
